Id,SalePrice
1625,119543.98908073832
1626,168523.7706803492
1627,187024.6666843702
1628,276687.8205474199
1629,182532.97554106964
1630,329439.3402653481
1631,218647.17098408096
1632,231346.6865447644
1633,176181.05197761144
1634,188138.03461287016
1635,178595.6976955265
1636,156635.0392540308
1637,197728.62393099774
1638,185598.5724002972
1639,186865.3599079557
1640,253193.20998102557
1641,177313.11012455198
1642,237474.74976026942
1643,221648.7353423387
1644,236250.9530940876
1645,204422.38784231574
1646,164061.7887268052
1647,161346.2131302265
1648,130639.56824081899
1649,141053.45381511486
1650,117125.24235462124
1651,123729.21344153752
1652,101910.83994102322
1653,102954.88514820354
1654,150373.56833799082
1655,142804.0481276795
1656,141989.89381301415
1657,151578.4438465722
1658,148797.47793063035
1659,130139.46392776712
1660,153112.21846348967
1661,432003.47552638483
1662,402870.0961219879
1663,373339.1650142152
1664,426547.7200588192
1665,305181.3676749696
1666,324245.8828087105
1667,375368.833887742
1668,339002.27651236684
1669,305495.4058247072
1670,347254.04587655136
1671,255345.05473994062
1672,432282.3284639417
1673,303534.43708940316
1674,245881.9309909322
1675,186669.00972401432
1676,187606.09630360827
1677,213039.77448508816
1678,440995.6339133003
1679,382150.8408187323
1680,317262.3483541912
1681,247944.01444693282
1682,317044.74678348727
1683,185152.70624596873
1684,178946.3457976063
1685,174694.89972813593
1686,174825.7349578428
1687,170291.91634007683
1688,190085.16113836406
1689,198043.44672988247
1690,203531.56956211393
1691,191395.39893327482
1692,269239.3882889698
1693,167127.6689336742
1694,185477.81345702862
1695,172246.33756119377
1696,273608.1175973897
1697,177607.68085872463
1698,352888.32808473305
1699,316596.5165731787
1700,248537.49582790677
1701,267029.986367456
1702,237031.8511010718
1703,243879.74689621176
1704,276694.60045052174
1705,242050.3322703209
1706,386676.529716389
1707,208177.32489758413
1708,198055.04244135242
1709,269642.1051823122
1710,222289.1382334368
1711,268337.12929826323
1712,258990.19281797536
1713,269475.2193927101
1714,217119.14908745213
1715,207904.20653089558
1716,181193.4637775407
1717,183660.9683264954
1718,136242.26303534504
1719,203315.33028611628
1720,240063.67490913675
1721,165764.17804200645
1722,121197.17046219554
1723,152610.37853981642
1724,204972.94285523135
1725,241211.7531629922
1726,185629.57075956016
1727,150988.6946603478
1728,181968.90332457688
1729,167275.0105939588
1730,159415.39958084247
1731,121651.40016440966
1732,128921.16458215669
1733,113759.20225199683
1734,121580.4868390588
1735,131357.53465657867
1736,113241.68410318713
1737,316912.75858654006
1738,239481.06898985512
1739,253324.96954776143
1740,204415.55555371664
1741,185503.94650832174
1742,169486.2550244475
1743,180656.9646294371
1744,308116.26712030446
1745,205034.62656496014
1746,191834.21589904404
1747,212930.01253668504
1748,223554.78214656305
1749,143074.80796143314
1750,123653.27485467098
1751,249242.3836221534
1752,120387.32466720327
1753,146422.3662136505
1754,201428.95383187153
1755,159055.84311318406
1756,132160.09137082577
1757,122353.82274947118
1758,144743.06703361263
1759,159871.68799648437
1760,163942.56422667293
1761,140443.58189545685
1762,181796.68199661686
1763,181152.54365535337
1764,115646.36346868309
1765,158018.1402790742
1766,191798.92484658628
1767,220471.9121753259
1768,143297.87807112155
1769,175315.23012272737
1770,155295.74132833944
1771,119889.93157597624
1772,129690.92705431634
1773,127180.42031144166
1774,139872.16877052217
1775,145018.43235383052
1776,129281.56971415567
1777,113628.52712497197
1778,140449.75631755605
1779,118416.40771723248
1780,177874.44860899367
1781,125672.8815521851
1782,90708.70587607984
1783,141653.07771001474
1784,107925.32066485504
1785,119876.0381927912
1786,152414.41685282768
1787,165502.0995483241
1788,63324.739519134906
1789,101268.18963318481
1790,82403.74873517324
1791,192578.47223016675
1792,155127.68163002867
1793,133232.02023867203
1794,156827.25654333067
1795,132292.3066449241
1796,130241.60995245448
1797,114858.42446472179
1798,123484.18812848769
1799,111120.64204116513
1800,125402.81781454159
1801,122277.17759143961
1802,138977.9396327173
1803,149962.85281997366
1804,138087.28214645607
1805,140631.57781301666
1806,125798.2521594845
1807,131982.9353457586
1808,124711.64335827244
1809,119922.77359112992
1810,137909.9509685627
1811,85806.49289369838
1812,94240.11263412831
1813,121529.01714176591
1814,99134.26758651338
1815,61400.227100761454
1816,100649.72968828893
1817,104075.58846820028
1818,134920.65516256535
1819,128981.25942969207
1820,65860.70800933594
1821,117358.4520989237
1822,155971.49620958485
1823,50035.155056930584
1824,129228.52852375376
1825,138093.27764027222
1826,103444.89715481209
1827,99846.15277475193
1828,131859.41068815003
1829,124851.99026871359
1830,139680.9901630527
1831,143974.83266598347
1832,80563.56324790792
1833,138857.75107325983
1834,119508.69722512194
1835,115559.32083429192
1836,122566.09146808756
1837,85210.69760531215
1838,120102.09672708799
1839,104947.74310628734
1840,145527.25754461557
1841,132959.04233607155
1842,91180.64895029737
1843,124668.46088601016
1844,143484.74041304667
1845,142681.8614960743
1846,153868.950124264
1847,161080.61543908154
1848,59661.79198479908
1849,111961.09287249127
1850,118077.1397183448
1851,145996.96542976843
1852,129202.13542894777
1853,122902.7804025514
1854,163400.25442740458
1855,142261.50288327085
1856,230209.4865590845
1857,143455.13413521808
1858,137079.68624540645
1859,121767.03399479213
1860,145152.25129955425
1861,121302.24247418238
1862,345025.4456911742
1863,328586.5311647846
1864,328599.7975747267
1865,328255.4952475146
1866,331111.9670395415
1867,231225.69229388112
1868,284233.526659196
1869,206663.31112501925
1870,229267.5364953847
1871,260755.79905214792
1872,172754.65659050702
1873,234917.30986826285
1874,151307.9254597057
1875,194125.4528194014
1876,198411.40891636553
1877,206243.34740452
1878,209810.77982927705
1879,126488.15536053588
1880,135037.07598571404
1881,240229.96144056667
1882,245378.09383836892
1883,187170.5123233764
1884,200277.99176819
1885,235408.98500776727
1886,286289.74565265526
1887,214589.0336858954
1888,272454.3371952043
1889,164396.13261354656
1890,115471.20259926643
1891,131373.1597818048
1892,98344.77034264182
1893,125598.25799767974
1894,122895.25977604734
1895,131711.65834046958
1896,125849.80379909342
1897,114369.40870142392
1898,113363.78696120426
1899,163268.12661657744
1900,157290.98307934112
1901,173881.33000905815
1902,144660.95685035508
1903,232681.63026450283
1904,141917.25861015922
1905,198560.77295526813
1906,147216.29228930577
1907,193590.19259376012
1908,115808.86298257236
1909,138783.24418412684
1910,124873.86665917488
1911,220116.08319560057
1912,316303.67034046433
1913,141150.91255840237
1914,62926.75292714237
1915,289536.2123406547
1916,65113.38884896328
1917,249437.53101149603
1918,143535.67258531865
1919,167385.08376909286
1920,150864.067268266
1921,370843.02747765195
1922,309577.6180888286
1923,227646.57237249322
1924,227636.73095865562
1925,196756.70175626274
1926,364878.19246531243
1927,130408.2701704597
1928,151062.94100307924
1929,121111.97391764302
1930,130945.71585613662
1931,141050.23459762766
1932,138590.00927380502
1933,183246.0527871515
1934,180882.30357529904
1935,169379.5476384019
1936,187336.52115046815
1937,184051.7171717431
1938,165203.345840334
1939,239152.14212570383
1940,190359.58788510138
1941,171066.99335746
1942,180778.05755929177
1943,220248.80054294414
1944,364395.15705512575
1945,382283.3535059543
1946,131594.9189552022
1947,281745.54465205834
1948,167096.58241516066
1949,238336.17661944276
1950,187479.9432631822
1951,242245.7060338837
1952,204185.7366616336
1953,165319.31349649053
1954,186675.25149998837
1955,134181.56448122388
1956,316542.85107090586
1957,148389.65106491555
1958,308480.43741667573
1959,143381.1207902689
1960,113569.66029241988
1961,125104.08658433383
1962,99147.73225712168
1963,105705.01188602857
1964,106053.3332346546
1965,148724.79850357104
1966,141691.11361270247
1967,282639.00506963127
1968,413187.42125307856
1969,375609.77989017067
1970,426034.7666161017
1971,461671.6102758717
1972,368530.9444649498
1973,274750.81139026023
1974,332887.20725315495
1975,430480.239707229
1976,275998.31621239724
1977,357110.6536231567
1978,359085.75858773454
1979,319642.6901708997
1980,194504.37554309986
1981,330349.32489670196
1982,222551.52293084734
1983,210237.72283063835
1984,172530.03663286447
1985,228611.9292638838
1986,211440.42871090458
1987,188251.9623359837
1988,176280.96325177295
1989,191840.99979205467
1990,212684.81969791767
1991,225307.0242510799
1992,215420.13905785343
1993,172293.42813213178
1994,229253.000176977
1995,185796.81747204467
1996,250799.09161817498
1997,309343.1398982741
1998,298622.3964037857
1999,275996.04050278396
2000,323365.65855544363
2001,272762.86690098443
2002,242789.43106265212
2003,255987.77904177352
2004,282429.3732648387
2005,224662.32277533042
2006,224086.35351068038
2007,248009.4348742547
2008,210317.2174827474
2009,194506.22158793843
2010,194663.47862789212
2011,139421.18734734732
2012,177118.73962988626
2013,177606.55143643712
2014,182004.87860086752
2015,203777.82877273962
2016,190967.06489877423
2017,194125.62681007737
2018,120489.24718763944
2019,133800.6758400078
2020,100411.94390074619
2021,107226.14338570023
2022,178813.20306267127
2023,137419.8092573096
2024,266630.486744706
2025,369899.47115255706
2026,178845.96763326452
2027,158862.83604028838
2028,153735.908441402
2029,166109.79757318136
2030,268563.8350624386
2031,238381.6449621231
2032,257585.31850225246
2033,262317.89130192716
2034,174082.1001221002
2035,219042.1037584127
2036,205057.55197004214
2037,212039.78787710745
2038,314725.23945591546
2039,221877.83650237852
2040,285303.5973295343
2041,283289.3699756122
2042,206051.2505900549
2043,175533.26841247035
2044,172830.28665174157
2045,215087.46898356074
2046,147352.34098614313
2047,140192.1953816795
2048,144889.94526090627
2049,143107.53378662444
2050,174432.46640336618
2051,109727.42005646556
2052,127846.89713037704
2053,149369.25441243878
2054,91657.15807043792
2055,151649.0311056826
2056,147422.83781315477
2057,113511.40903091767
2058,212003.12059977604
2059,132565.71003587314
2060,171318.93610989163
2061,175209.45165377235
2062,127750.30672305441
2063,119821.08640102025
2064,135094.94465153394
2065,114163.90068724296
2066,161029.24692679456
2067,119182.13730774458
2068,144963.30016722865
2069,86717.53028426619
2070,116809.50448335671
2071,100622.46415093212
2072,136709.85024090201
2073,131791.53528483497
2074,184521.68909256998
2075,146477.74896836313
2076,122723.99937085877
2077,150928.42951108832
2078,124542.52169007283
2079,133046.52995161823
2080,119237.5760512417
2081,127696.70771529918
2082,117969.48460229972
2083,147608.32534473177
2084,114656.82138852804
2085,116102.87694489543
2086,111978.76082371954
2087,119503.85340673536
2088,95226.45851980872
2089,83839.41553631438
2090,128171.7037548554
2091,105643.38476059107
2092,120115.49738321989
2093,108828.01702651322
2094,111415.60621142249
2095,144281.20849417258
2096,87089.38724184423
2097,98684.47790319804
2098,144005.67794879235
2099,59185.94644415708
2100,75010.62523014376
2101,109047.98332698757
2102,126811.02392825072
2103,106823.7482775229
2104,136474.9834957603
2105,125344.51990518428
2106,62775.26145328376
2107,195767.00332976005
2108,113324.07677673837
2109,105137.76116165142
2110,120961.31206405834
2111,135096.44632276255
2112,136237.75481733205
2113,117880.56309370256
2114,117781.68337249811
2115,155222.65885231324
2116,115808.15318258385
2117,143077.92103000972
2118,122895.11981240449
2119,110264.17665472698
2120,117406.43587428269
2121,98129.40873911152
2122,110460.0973599129
2123,91861.11142498942
2124,159757.31306110544
2125,123347.25607363494
2126,146262.99302520644
2127,164660.58621620943
2128,127083.20247890468
2129,96332.63742168002
2130,128008.67426388554
2131,146014.58199467143
2132,110235.48635936907
2133,124610.20294097898
2134,123549.30605383698
2135,99656.25004568242
2136,71824.92656949018
2137,104816.1049297414
2138,126377.94996912724
2139,149766.45129456886
2140,138042.55798934674
2141,162394.915652234
2142,125735.80732570209
2143,144779.42423438595
2144,116995.9635169826
2145,138973.0791674338
2146,166442.2291530657
2147,133602.04911131764
2148,139258.6461953344
2149,146294.3754666752
2150,233102.30831085413
2151,122045.38194765298
2152,158825.2736469737
2153,170001.40510000946
2154,100206.35295104605
2155,138876.39567090615
2156,248232.74843707748
2157,231098.31153144035
2158,240278.5870552728
2159,216615.84292175053
2160,180069.52652062074
2161,240214.97022965818
2162,378158.64626472763
2163,336403.7902934527
2164,255590.84036848354
2165,199975.4564728987
2166,158749.0595842742
2167,221023.22478107538
2168,186669.49008298767
2169,195477.28551723613
2170,212813.11568427333
2171,154366.3430422417
2172,132874.6632550481
2173,176588.08823784767
2174,223859.6981364412
2175,299635.7066967273
2176,310604.6872386893
2177,242611.4960599564
2178,212376.89106016495
2179,139123.24717902963
2180,206895.87940366275
2181,191412.93564434195
2182,222747.32656801035
2183,189780.79940337586
2184,119415.83981124409
2185,123600.7236540762
2186,146106.76445718657
2187,156563.75016661407
2188,158077.10425046078
2189,278774.94216384017
2190,81838.5022884948
2191,79790.52746253305
2192,87105.422309856
2193,106836.5713182296
2194,107117.46731195915
2195,103020.34498788965
2196,99842.83204982983
2197,121440.36574183642
2198,164725.50195462955
2199,190264.92286680106
2200,145622.8082716621
2201,146616.85463444892
2202,216372.5630657218
2203,137531.5209978846
2204,173358.28370811263
2205,113244.71972739136
2206,137924.8205199084
2207,223850.66649860356
2208,263936.98982957815
2209,226433.99898113345
2210,123871.89678544912
2211,121360.06215460188
2212,120335.40644699411
2213,104489.00602370081
2214,129686.463925902
2215,104575.36006123858
2216,140101.63877101374
2217,67986.85442637444
2218,70939.28144865672
2219,73437.19238319507
2220,66189.39500458815
2221,290564.5372881973
2222,263229.3363785265
2223,275687.8287824814
2224,214020.91431945967
2225,128975.1300045116
2226,181085.025285386
2227,203261.20031935562
2228,266757.70224864164
2229,244167.77110694326
2230,148875.9946925301
2231,211559.09644348838
2232,182069.76172907848
2233,173590.640573806
2234,241951.38137603385
2235,212522.26401255163
2236,252444.02352660522
2237,310923.0432343655
2238,206131.5287119711
2239,108039.98441094831
2240,158448.7259892393
2241,145800.79503182642
2242,124007.75432520296
2243,129903.59232500181
2244,102522.76411750691
2245,101674.34924949367
2246,138643.0164856769
2247,114843.47362494325
2248,126796.66219232942
2249,123292.21394523056
2250,132510.90199028954
2251,103779.54398007934
2252,176665.07222697727
2253,155328.97627462592
2254,179374.24189977112
2255,183954.3103759481
2256,178665.26264677168
2257,214600.55802863222
2258,164736.5956058516
2259,178785.4458231361
2260,154094.36418274866
2261,202397.17613046008
2262,211890.2587629289
2263,368487.05236622295
2264,462750.1142807365
2265,160391.87822865928
2266,296084.12319670146
2267,341071.1998813358
2268,410026.43444432446
2269,152394.1833659694
2270,196342.3027437612
2271,214588.17662467615
2272,193981.20964322035
2273,161495.04929537163
2274,176794.72835823806
2275,152685.81371142814
2276,189553.37544625907
2277,181301.26155569428
2278,148548.62969654807
2279,126954.50255605832
2280,113011.99049843264
2281,163993.53216207412
2282,177474.07089181282
2283,107307.9430141886
2284,112622.84045413576
2285,141470.80426572188
2286,123943.52981286588
2287,362052.5399612021
2288,272041.5151912808
2289,358421.6154626041
2290,443442.8923424565
2291,338071.16180751036
2292,436882.32353436603
2293,453557.2494339917
2294,416402.80993416463
2295,456661.67592935596
2296,269336.56019473
2297,330392.32857807673
2298,336060.63969270256
2299,371547.2455945272
2300,330361.14828111895
2301,307444.4468121521
2302,248509.94300518514
2303,249979.54237712894
2304,246995.59222812692
2305,188882.85297438563
2306,183923.01391361473
2307,194643.33396085387
2308,229260.13102681065
2309,281095.1733968411
2310,216900.4697667894
2311,203289.50694120777
2312,171692.72585984503
2313,170960.64350810385
2314,170025.14446513393
2315,181773.8259447109
2316,196651.83612277533
2317,183272.25619570242
2318,176101.93017311837
2319,183440.73880216538
2320,188769.22859308388
2321,249369.34740206884
2322,184286.75696849218
2323,189660.8590580002
2324,185676.0347551792
2325,212401.79124976
2326,175372.3296052229
2327,206727.29838783247
2328,225445.9097090233
2329,192827.52954607425
2330,183527.61206033672
2331,341550.7615823653
2332,406247.2015247176
2333,323017.5575660703
2334,250858.0883271412
2335,285129.4556808225
2336,303008.1217481978
2337,189975.8989830376
2338,263399.41048672306
2339,227464.54596491446
2340,370126.905145062
2341,213620.63184900986
2342,237942.77918697114
2343,231854.30711896307
2344,220162.9324618041
2345,235421.7650028274
2346,216399.0034971194
2347,193834.60823492907
2348,241023.9171928848
2349,177257.62398948814
2350,299888.68990177667
2351,244128.75438603997
2352,247691.5620912155
2353,241419.86356901767
2354,137074.7666377795
2355,146020.25216384686
2356,149642.7408262414
2357,190805.9184012978
2358,191915.79663834526
2359,133668.50510983143
2360,117850.74567728287
2361,146521.35749674516
2362,255722.25376683197
2363,140819.50066224896
2364,161794.76311102664
2365,220313.75411027306
2366,201309.43001702856
2367,226635.88286614872
2368,212207.45492998205
2369,215636.55937621885
2370,170795.4713596867
2371,162710.32013082033
2372,185504.12704807913
2373,283849.743044467
2374,315962.5294552881
2375,246398.4781315589
2376,279800.1513486213
2377,324811.2950147152
2378,150068.0891651016
2379,198261.11871482807
2380,145847.4020108304
2381,166089.02158418953
2382,217519.30239750608
2383,205558.35639013673
2384,248066.83872649344
2385,166523.6584531033
2386,133018.8798363504
2387,133235.32033110247
2388,103081.4028763652
2389,120940.02549503448
2390,150199.519654037
2391,145452.35859582308
2392,116316.8955683554
2393,174742.5013647301
2394,146062.89539272545
2395,214600.4198973243
2396,143243.6430163666
2397,214898.68513409633
2398,136929.12035393386
2399,68019.14351238687
2400,69364.74869323376
2401,120616.47266554325
2402,137679.15592195807
2403,144671.23286618548
2404,148301.23416248156
2405,159362.4646793836
2406,145768.78997068043
2407,126248.85405648159
2408,150220.03960257335
2409,122058.14229871912
2410,168026.1805624579
2411,116445.54835914301
2412,152427.29796290366
2413,130410.92406222702
2414,148632.39363437038
2415,134447.76045397288
2416,127497.70888533008
2417,135449.0022590838
2418,135078.38475279178
2419,126916.06614291616
2420,124887.08692106466
2421,139285.5780363007
2422,107223.70472264552
2423,112192.39732270715
2424,162342.59399788524
2425,193072.16248737538
2426,128515.5427014745
2427,126304.0056804967
2428,180233.45981308992
2429,115998.71277732606
2430,133602.03015988585
2431,110155.47589718488
2432,148464.11071409483
2433,149065.75908028168
2434,137560.22108460378
2435,145995.5131030477
2436,112645.63716652694
2437,105060.81181637231
2438,127129.60094619446
2439,103246.58672475748
2440,125228.60230989668
2441,96108.56847055335
2442,101620.44148337815
2443,125677.60665680823
2444,126746.12675772891
2445,87982.58942970885
2446,131265.64451595925
2447,177991.62289444052
2448,126591.89758715917
2449,114708.43937002851
2450,149089.58814863846
2451,119501.7593100754
2452,198799.23575704513
2453,95574.11754104584
2454,113592.13716014472
2455,119306.0837590049
2456,122738.793892701
2457,132626.52525315172
2458,126735.29709332014
2459,105889.90760190872
2460,140408.6199502155
2461,125887.10419025882
2462,130152.16826937116
2463,124537.97898617148
2464,165700.18841193162
2465,137713.66298755133
2466,117285.49564678775
2467,136445.36670132185
2468,87274.96154322485
2469,82612.28714068193
2470,187639.2341152024
2471,206629.24765026793
2472,158364.5945523302
2473,112892.86287170669
2474,74955.76308419606
2475,213601.00823162464
2476,115953.31778430215
2477,119804.12438272497
2478,147583.12690153602
2479,104397.21874862855
2480,150716.879146777
2481,121142.03990295735
2482,125061.11114536955
2483,112801.67694079984
2484,123100.15988354811
2485,126361.81980820773
2486,142980.81259251412
2487,170900.9589890411
2488,170814.43618294384
2489,152171.2899759015
2490,145582.919235776
2491,98217.66170511208
2492,190922.51452016438
2493,148381.89831395535
2494,145820.1698308506
2495,85633.39911063714
2496,236395.4829523578
2497,150732.4604128785
2498,113707.85427278423
2499,90494.2762838686
2500,121563.56054328998
2501,133010.05742349508
2502,141279.1854479286
2503,93491.97393246205
2504,175218.00793581354
2505,228503.06332300548
2506,252258.6382522933
2507,274224.0091597692
2508,252431.21812382946
2509,218443.1260684436
2510,226049.49033025594
2511,177738.3165959706
2512,206009.10817024147
2513,220711.20314937076
2514,249624.52317204708
2515,149715.79094161594
2516,175741.63769807655
2517,146773.51413511034
2518,156761.23217420327
2519,235457.56682796607
2520,220405.22549531265
2521,188391.0675905886
2522,223778.94435784087
2523,118899.20087532378
2524,135678.1436740521
2525,144007.8913555113
2526,136367.16132886862
2527,119550.46114387842
2528,132070.180256586
2529,138601.4609624961
2530,126994.22099078883
2531,253345.50771625887
2532,227362.08861779846
2533,196947.06787336545
2534,233768.7244309536
2535,293287.0439531522
2536,233979.15804905814
2537,244035.35837698795
2538,184318.1769976484
2539,190818.10421694443
2540,177124.57820125466
2541,186603.67816596173
2542,161217.75289819267
2543,120717.41306783224
2544,117826.2222918196
2545,135080.1382814227
2546,128115.82538292049
2547,140542.59153679144
2548,157422.80768769654
2549,151928.4248147845
2550,553179.306191202
2551,138449.38194399583
2552,127551.79034502032
2553,77315.20866012877
2554,93881.80686080098
2555,120655.16864684939
2556,101176.7639484057
2557,109516.46915806519
2558,152310.92601902952
2559,135349.6491942161
2560,157768.76354548812
2561,153372.7269566356
2562,138563.5240899111
2563,150923.36733165433
2564,211353.47272280895
2565,145084.8863903225
2566,150889.08575913365
2567,135902.68272222666
2568,199158.3488379772
2569,221480.58552030852
2570,118954.39349820389
2571,180997.010975203
2572,157911.6044719065
2573,209955.3813895719
2574,286870.2515182543
2575,131151.11375881743
2576,115103.96255486511
2577,145979.13623402832
2578,87325.00721455953
2579,66347.60812834105
2580,91493.89877201953
2581,105797.83986790324
2582,111603.05207126998
2583,267597.4929125692
2584,162431.34428962026
2585,182314.2918026783
2586,215902.22409151733
2587,203342.5968694895
2588,144626.68622928186
2589,152500.924038672
2590,208241.24366331514
2591,220104.62381003582
2592,208649.38585273153
2593,246051.82513188795
2594,188057.23821481704
2595,207764.31169324377
2596,284125.4639707333
2597,186356.10742482936
2598,289200.1096462611
2599,329472.5819109508
2600,136087.1316109316
2601,144639.53803608214
2602,86049.54468813795
2603,93174.33694530357
2604,89064.59384738184
2605,84129.09589319717
2606,142878.4390384495
2607,218829.3095300352
2608,198262.9083104226
2609,177032.78443422422
2610,108453.92626366946
2611,112069.11072389553
2612,158463.2815081621
2613,133344.02187016356
2614,125672.20451704609
2615,154755.2921229101
2616,149237.9634967514
2617,177600.01413385512
2618,189820.77877309785
2619,197990.3063013331
2620,190740.03494144612
2621,175571.24683686273
2622,176761.74591182568
2623,244672.758070323
2624,303948.64393585775
2625,283685.9070738827
2626,178148.61245367152
2627,172279.44402789185
2628,482258.3379768746
2629,502548.26141552953
2630,387016.22104912216
2631,482150.06444203894
2632,419831.1904120375
2633,299588.24597125524
2634,419481.7467046818
2635,154980.89967850334
2636,181692.45041800145
2637,180664.01507366326
2638,252441.05047079228
2639,189136.39070627853
2640,151726.78638633114
2641,109000.89794263015
2642,180082.5042900724
2643,107168.11480781154
2644,122728.77206464467
2645,111308.51363568616
2646,98905.58082435676
2647,105396.08372429539
2648,143889.44588514
2649,153202.52354827942
2650,139666.6371829329
2651,142748.0444681981
2652,420488.8843604551
2653,251669.35362282128
2654,248187.68964412276
2655,399020.1949472695
2656,332153.20129226916
2657,343240.19775730453
2658,299741.5889387146
2659,315736.80530699715
2660,360582.0444091711
2661,344596.3357899672
2662,357429.74240227405
2663,291911.2076343733
2664,279581.59107670834
2665,329281.0499569217
2666,282854.0542895351
2667,171234.03754326486
2668,183864.65443002584
2669,174220.37004606647
2670,278955.76702443446
2671,190111.75764485204
2672,198496.68348986303
2673,200751.08382608133
2674,196122.81872448514
2675,181033.0105676094
2676,195206.43038792105
2677,198853.93318615027
2678,254766.74823982196
2679,277279.2309632638
2680,284592.64495966176
2681,406696.40545495384
2682,328317.0204563292
2683,551898.7450175295
2684,322806.10423422046
2685,335985.2905513571
2686,242925.8936095483
2687,306336.60212059383
2688,215706.07548293268
2689,210517.35539715513
2690,419665.41066478676
2691,184713.2550602501
2692,139917.23601893324
2693,194382.23851951712
2694,132190.89152423732
2695,194482.43584976404
2696,188344.15385808985
2697,182999.47529633951
2698,196625.58861375813
2699,166277.526001862
2700,154424.04986566966
2701,153844.2089018448
2702,116237.83977483609
2703,136330.84096307712
2704,138784.79120401756
2705,116211.63715531326
2706,114094.59403252398
2707,126864.58956498977
2708,131790.56995684485
2709,102618.93305631512
2710,128827.550571459
2711,248628.1510509968
2712,391507.7370413135
2713,174309.9066774445
2714,153489.84381227224
2715,165345.0870544019
2716,149693.59554789704
2717,184396.31506927166
2718,223289.52955026366
2719,146626.28849283574
2720,178751.67272078508
2721,133178.03004113995
2722,158584.2999320208
2723,144079.57350845728
2724,127595.82134635512
2725,130048.1093292797
2726,144628.13648114327
2727,176454.23673506503
2728,184340.80827679767
2729,152182.69544290166
2730,145022.83896886508
2731,139651.85495350193
2732,129162.46983645925
2733,160934.53833564054
2734,145180.56244757376
